DATE,value,feature,commodity
2011-08-01,960.2450156137401,bananas (U.S. Dollars per Metric Ton),bananas
2011-09-01,945.504771471622,bananas (U.S. Dollars per Metric Ton),bananas
2011-10-01,956.3272822941329,bananas (U.S. Dollars per Metric Ton),bananas
2011-11-01,959.316926167755,bananas (U.S. Dollars per Metric Ton),bananas
2011-12-01,946.760421898543,bananas (U.S. Dollars per Metric Ton),bananas
2012-01-01,942.9934706177802,bananas (U.S. Dollars per Metric Ton),bananas
2012-02-01,1045.1197053407,bananas (U.S. Dollars per Metric Ton),bananas
2012-03-01,1151.4314414866901,bananas (U.S. Dollars per Metric Ton),bananas
2012-04-01,1029.33438568798,bananas (U.S. Dollars per Metric Ton),bananas
2012-05-01,955.4407878933459,bananas (U.S. Dollars per Metric Ton),bananas
2012-06-01,956.3272822941329,bananas (U.S. Dollars per Metric Ton),bananas
2012-07-01,966.8508287292821,bananas (U.S. Dollars per Metric Ton),bananas
2012-08-01,954.8402594282969,bananas (U.S. Dollars per Metric Ton),bananas
2012-09-01,966.8508287292821,bananas (U.S. Dollars per Metric Ton),bananas
2012-10-01,959.043958683642,bananas (U.S. Dollars per Metric Ton),bananas
2012-11-01,937.3430436966349,bananas (U.S. Dollars per Metric Ton),bananas
2012-12-01,945.803735858984,bananas (U.S. Dollars per Metric Ton),bananas
2013-01-01,933.821763151573,bananas (U.S. Dollars per Metric Ton),bananas
2013-02-01,925.414364640884,bananas (U.S. Dollars per Metric Ton),bananas
2013-03-01,938.56879768482,bananas (U.S. Dollars per Metric Ton),bananas
2013-04-01,912.230035158212,bananas (U.S. Dollars per Metric Ton),bananas
2013-05-01,907.999039154456,bananas (U.S. Dollars per Metric Ton),bananas
2013-06-01,911.6022099447509,bananas (U.S. Dollars per Metric Ton),bananas
2013-07-01,925.414364640884,bananas (U.S. Dollars per Metric Ton),bananas
2013-08-01,937.6015599610009,bananas (U.S. Dollars per Metric Ton),bananas
2013-09-01,939.2265193370171,bananas (U.S. Dollars per Metric Ton),bananas
2013-10-01,936.824405476819,bananas (U.S. Dollars per Metric Ton),bananas
2013-11-01,922.1257563799,bananas (U.S. Dollars per Metric Ton),bananas
2013-12-01,925.414364640884,bananas (U.S. Dollars per Metric Ton),bananas
2014-01-01,928.4170069661301,bananas (U.S. Dollars per Metric Ton),bananas
2014-02-01,946.1325966850831,bananas (U.S. Dollars per Metric Ton),bananas
2014-03-01,966.8508287292821,bananas (U.S. Dollars per Metric Ton),bananas
2014-04-01,945.504771471622,bananas (U.S. Dollars per Metric Ton),bananas
2014-05-01,915.9969864389751,bananas (U.S. Dollars per Metric Ton),bananas
2014-06-01,926.072086293081,bananas (U.S. Dollars per Metric Ton),bananas
2014-07-01,930.8191208263271,bananas (U.S. Dollars per Metric Ton),bananas
2014-08-01,961.589055511707,bananas (U.S. Dollars per Metric Ton),bananas
2014-09-01,925.414364640884,bananas (U.S. Dollars per Metric Ton),bananas
2014-10-01,922.4117223156379,bananas (U.S. Dollars per Metric Ton),bananas
2014-11-01,904.6961325966851,bananas (U.S. Dollars per Metric Ton),bananas
2014-12-01,908.599567619505,bananas (U.S. Dollars per Metric Ton),bananas
2015-01-01,911.6022099447509,bananas (U.S. Dollars per Metric Ton),bananas
2015-02-01,966.8508287292821,bananas (U.S. Dollars per Metric Ton),bananas
2015-03-01,1045.95680562531,bananas (U.S. Dollars per Metric Ton),bananas
2015-04-01,1059.14113510799,bananas (U.S. Dollars per Metric Ton),bananas
2015-05-01,946.790318337279,bananas (U.S. Dollars per Metric Ton),bananas
2015-06-01,929.1813159216471,bananas (U.S. Dollars per Metric Ton),bananas
2015-07-01,938.325726639443,bananas (U.S. Dollars per Metric Ton),bananas
2015-08-01,956.656143120231,bananas (U.S. Dollars per Metric Ton),bananas
2015-09-01,951.783023606228,bananas (U.S. Dollars per Metric Ton),bananas
2015-10-01,933.576092415871,bananas (U.S. Dollars per Metric Ton),bananas
2015-11-01,932.32044198895,bananas (U.S. Dollars per Metric Ton),bananas
2015-12-01,932.32044198895,bananas (U.S. Dollars per Metric Ton),bananas
2016-01-01,1011.2470402525698,bananas (U.S. Dollars per Metric Ton),bananas
2016-02-01,1052.3546435148598,bananas (U.S. Dollars per Metric Ton),bananas
2016-03-01,1020.89839058371,bananas (U.S. Dollars per Metric Ton),bananas
2016-04-01,998.092607208629,bananas (U.S. Dollars per Metric Ton),bananas
2016-05-01,987.5690607734809,bananas (U.S. Dollars per Metric Ton),bananas
2016-06-01,993.219487694626,bananas (U.S. Dollars per Metric Ton),bananas
2016-07-01,1004.6698237306,bananas (U.S. Dollars per Metric Ton),bananas
2016-08-01,1051.52534230122,bananas (U.S. Dollars per Metric Ton),bananas
2016-09-01,1013.3098945253599,bananas (U.S. Dollars per Metric Ton),bananas
2016-10-01,976.387792686135,bananas (U.S. Dollars per Metric Ton),bananas
2016-11-01,959.944751381215,bananas (U.S. Dollars per Metric Ton),bananas
2016-12-01,959.944751381216,bananas (U.S. Dollars per Metric Ton),bananas
2017-01-01,974.033149171271,bananas (U.S. Dollars per Metric Ton),bananas
2017-02-01,1040.09668508287,bananas (U.S. Dollars per Metric Ton),bananas
2017-03-01,1075.2462166706698,bananas (U.S. Dollars per Metric Ton),bananas
2017-04-01,1063.53591160221,bananas (U.S. Dollars per Metric Ton),bananas
2017-05-01,1083.05308671631,bananas (U.S. Dollars per Metric Ton),bananas
2017-06-01,1098.06629834254,bananas (U.S. Dollars per Metric Ton),bananas
1980-01-01,2271.72279948296,olive oil (U.S. Dollars per Metric Ton),olive
1980-02-01,2256.48317857325,olive oil (U.S. Dollars per Metric Ton),olive
1980-03-01,2188.11354105683,olive oil (U.S. Dollars per Metric Ton),olive
1980-04-01,2081.1678714349696,olive oil (U.S. Dollars per Metric Ton),olive
1980-05-01,2044.54125941826,olive oil (U.S. Dollars per Metric Ton),olive
1980-06-01,2053.2938669789,olive oil (U.S. Dollars per Metric Ton),olive
1980-07-01,2073.1567768601603,olive oil (U.S. Dollars per Metric Ton),olive
1980-08-01,2063.70764756505,olive oil (U.S. Dollars per Metric Ton),olive
1980-09-01,2092.6309585837303,olive oil (U.S. Dollars per Metric Ton),olive
1980-10-01,2131.47358317479,olive oil (U.S. Dollars per Metric Ton),olive
1980-11-01,2267.23715703469,olive oil (U.S. Dollars per Metric Ton),olive
1980-12-01,2210.01808287046,olive oil (U.S. Dollars per Metric Ton),olive
1981-01-01,2218.42773513548,olive oil (U.S. Dollars per Metric Ton),olive
1981-02-01,2058.9481728592,olive oil (U.S. Dollars per Metric Ton),olive
1981-03-01,2033.03649616121,olive oil (U.S. Dollars per Metric Ton),olive
1981-04-01,1991.4405825473002,olive oil (U.S. Dollars per Metric Ton),olive
1981-05-01,1908.0974393669396,olive oil (U.S. Dollars per Metric Ton),olive
1981-06-01,1847.8751658143801,olive oil (U.S. Dollars per Metric Ton),olive
1981-07-01,1810.6416598043202,olive oil (U.S. Dollars per Metric Ton),olive
1981-08-01,1793.3288442213502,olive oil (U.S. Dollars per Metric Ton),olive
1981-09-01,1908.11508634996,olive oil (U.S. Dollars per Metric Ton),olive
1981-10-01,1961.4170844329,olive oil (U.S. Dollars per Metric Ton),olive
1981-11-01,1981.6053974543302,olive oil (U.S. Dollars per Metric Ton),olive
1981-12-01,1967.3929799486602,olive oil (U.S. Dollars per Metric Ton),olive
1982-01-01,1943.31207479893,olive oil (U.S. Dollars per Metric Ton),olive
1982-02-01,1876.7934582047199,olive oil (U.S. Dollars per Metric Ton),olive
1982-03-01,1872.15229005812,olive oil (U.S. Dollars per Metric Ton),olive
1982-04-01,1855.7351356479999,olive oil (U.S. Dollars per Metric Ton),olive
1982-05-01,1926.2907498344898,olive oil (U.S. Dollars per Metric Ton),olive
1982-06-01,1835.88412130617,olive oil (U.S. Dollars per Metric Ton),olive
1982-07-01,1815.5226500978101,olive oil (U.S. Dollars per Metric Ton),olive
1982-08-01,1833.8024379150897,olive oil (U.S. Dollars per Metric Ton),olive
1982-09-01,1818.2867040430801,olive oil (U.S. Dollars per Metric Ton),olive
1982-10-01,1841.2503637715197,olive oil (U.S. Dollars per Metric Ton),olive
1982-11-01,1855.08431063867,olive oil (U.S. Dollars per Metric Ton),olive
1982-12-01,1995.18732214077,olive oil (U.S. Dollars per Metric Ton),olive
1983-01-01,1800.1129584968398,olive oil (U.S. Dollars per Metric Ton),olive
1983-02-01,1851.8537924763102,olive oil (U.S. Dollars per Metric Ton),olive
1983-03-01,1924.11542812297,olive oil (U.S. Dollars per Metric Ton),olive
1983-04-01,1912.0107114787802,olive oil (U.S. Dollars per Metric Ton),olive
1983-05-01,1918.76093803221,olive oil (U.S. Dollars per Metric Ton),olive
1983-06-01,1918.0852142707397,olive oil (U.S. Dollars per Metric Ton),olive
1983-07-01,1911.52429243276,olive oil (U.S. Dollars per Metric Ton),olive
1983-08-01,1849.75629487625,olive oil (U.S. Dollars per Metric Ton),olive
1983-09-01,1809.1498667208602,olive oil (U.S. Dollars per Metric Ton),olive
1983-10-01,1857.7262932819397,olive oil (U.S. Dollars per Metric Ton),olive
1983-11-01,1855.3966361338698,olive oil (U.S. Dollars per Metric Ton),olive
1983-12-01,1861.2074515705604,olive oil (U.S. Dollars per Metric Ton),olive
1984-01-01,2086.83328953997,olive oil (U.S. Dollars per Metric Ton),olive
1984-02-01,1852.20262734466,olive oil (U.S. Dollars per Metric Ton),olive
1984-03-01,1847.4901693363001,olive oil (U.S. Dollars per Metric Ton),olive
1984-04-01,1883.2255674223002,olive oil (U.S. Dollars per Metric Ton),olive
1984-05-01,1842.1936666935,olive oil (U.S. Dollars per Metric Ton),olive
1984-06-01,1861.1396590820898,olive oil (U.S. Dollars per Metric Ton),olive
1984-07-01,1830.8261815512801,olive oil (U.S. Dollars per Metric Ton),olive
1984-08-01,1837.1233078120802,olive oil (U.S. Dollars per Metric Ton),olive
1984-09-01,1785.7421453288898,olive oil (U.S. Dollars per Metric Ton),olive
1984-10-01,1736.46967518374,olive oil (U.S. Dollars per Metric Ton),olive
1984-11-01,1804.72830216738,olive oil (U.S. Dollars per Metric Ton),olive
1984-12-01,1901.1052274086103,olive oil (U.S. Dollars per Metric Ton),olive
1985-01-01,1993.1515308767002,olive oil (U.S. Dollars per Metric Ton),olive
1985-02-01,1911.4557994618103,olive oil (U.S. Dollars per Metric Ton),olive
1985-03-01,1819.32488190651,olive oil (U.S. Dollars per Metric Ton),olive
1985-04-01,1958.1222925179898,olive oil (U.S. Dollars per Metric Ton),olive
1985-05-01,1922.7999580467101,olive oil (U.S. Dollars per Metric Ton),olive
1985-06-01,1964.6692635958898,olive oil (U.S. Dollars per Metric Ton),olive
1985-07-01,2041.83560707367,olive oil (U.S. Dollars per Metric Ton),olive
1985-08-01,2032.16181392015,olive oil (U.S. Dollars per Metric Ton),olive
1985-09-01,1963.38675714697,olive oil (U.S. Dollars per Metric Ton),olive
1985-10-01,1920.1106742223399,olive oil (U.S. Dollars per Metric Ton),olive
1985-11-01,1834.31105511408,olive oil (U.S. Dollars per Metric Ton),olive
1985-12-01,1895.0898783281302,olive oil (U.S. Dollars per Metric Ton),olive
1986-01-01,1992.7321103543,olive oil (U.S. Dollars per Metric Ton),olive
1986-02-01,2063.94151458006,olive oil (U.S. Dollars per Metric Ton),olive
1986-03-01,2064.26958042256,olive oil (U.S. Dollars per Metric Ton),olive
1986-04-01,2035.2609853050399,olive oil (U.S. Dollars per Metric Ton),olive
1986-05-01,2087.49722743305,olive oil (U.S. Dollars per Metric Ton),olive
1986-06-01,2081.22983316983,olive oil (U.S. Dollars per Metric Ton),olive
1986-07-01,2110.1716829797,olive oil (U.S. Dollars per Metric Ton),olive
1986-08-01,2158.12843238788,olive oil (U.S. Dollars per Metric Ton),olive
1986-09-01,2166.0702099467103,olive oil (U.S. Dollars per Metric Ton),olive
1986-10-01,2177.59076909758,olive oil (U.S. Dollars per Metric Ton),olive
1986-11-01,2141.54272805514,olive oil (U.S. Dollars per Metric Ton),olive
1986-12-01,2169.95166556988,olive oil (U.S. Dollars per Metric Ton),olive
1987-01-01,2253.0189351806102,olive oil (U.S. Dollars per Metric Ton),olive
1987-02-01,2283.05796575423,olive oil (U.S. Dollars per Metric Ton),olive
1987-03-01,2282.3704518529603,olive oil (U.S. Dollars per Metric Ton),olive
1987-04-01,2302.58628181799,olive oil (U.S. Dollars per Metric Ton),olive
1987-05-01,2304.4177181764803,olive oil (U.S. Dollars per Metric Ton),olive
1987-06-01,2270.511600761,olive oil (U.S. Dollars per Metric Ton),olive
1987-07-01,2226.42709537022,olive oil (U.S. Dollars per Metric Ton),olive
1987-08-01,2200.45034707849,olive oil (U.S. Dollars per Metric Ton),olive
1987-09-01,2237.07747867023,olive oil (U.S. Dollars per Metric Ton),olive
1987-10-01,2230.37655534702,olive oil (U.S. Dollars per Metric Ton),olive
1987-11-01,2349.7037171997304,olive oil (U.S. Dollars per Metric Ton),olive
1987-12-01,2407.48989615341,olive oil (U.S. Dollars per Metric Ton),olive
1988-01-01,2354.43760357168,olive oil (U.S. Dollars per Metric Ton),olive
1988-02-01,2284.66364769522,olive oil (U.S. Dollars per Metric Ton),olive
1988-03-01,2349.83206838437,olive oil (U.S. Dollars per Metric Ton),olive
1988-04-01,2381.6188077767997,olive oil (U.S. Dollars per Metric Ton),olive
1988-05-01,2354.63281712947,olive oil (U.S. Dollars per Metric Ton),olive
1988-06-01,2285.43350876558,olive oil (U.S. Dollars per Metric Ton),olive
1988-07-01,2172.1810589417396,olive oil (U.S. Dollars per Metric Ton),olive
1988-08-01,2119.8995286219897,olive oil (U.S. Dollars per Metric Ton),olive
1988-09-01,2162.38644666918,olive oil (U.S. Dollars per Metric Ton),olive
1988-10-01,2207.6611290471697,olive oil (U.S. Dollars per Metric Ton),olive
1988-11-01,2393.68180871494,olive oil (U.S. Dollars per Metric Ton),olive
1988-12-01,2525.5286670627397,olive oil (U.S. Dollars per Metric Ton),olive
1989-01-01,2462.1398692114103,olive oil (U.S. Dollars per Metric Ton),olive
1989-02-01,2445.33458821227,olive oil (U.S. Dollars per Metric Ton),olive
1989-03-01,2424.27338388262,olive oil (U.S. Dollars per Metric Ton),olive
1989-04-01,2421.48216359064,olive oil (U.S. Dollars per Metric Ton),olive
1989-05-01,2328.6310146385,olive oil (U.S. Dollars per Metric Ton),olive
1989-06-01,2268.9970567079604,olive oil (U.S. Dollars per Metric Ton),olive
1989-07-01,2399.14521475238,olive oil (U.S. Dollars per Metric Ton),olive
1989-08-01,2368.7396852488896,olive oil (U.S. Dollars per Metric Ton),olive
1989-09-01,2351.4038922436703,olive oil (U.S. Dollars per Metric Ton),olive
1989-10-01,2421.26388321554,olive oil (U.S. Dollars per Metric Ton),olive
1989-11-01,2577.82972799841,olive oil (U.S. Dollars per Metric Ton),olive
1989-12-01,2843.95136014305,olive oil (U.S. Dollars per Metric Ton),olive
1990-01-01,2972.6820000000002,olive oil (U.S. Dollars per Metric Ton),olive
1990-02-01,3052.71,olive oil (U.S. Dollars per Metric Ton),olive
1990-03-01,2925.1440000000002,olive oil (U.S. Dollars per Metric Ton),olive
1990-04-01,2945.97,olive oil (U.S. Dollars per Metric Ton),olive
1990-05-01,3021.1020000000003,olive oil (U.S. Dollars per Metric Ton),olive
1990-06-01,3074.49,olive oil (U.S. Dollars per Metric Ton),olive
1990-07-01,3252.204,olive oil (U.S. Dollars per Metric Ton),olive
1990-08-01,3416.7059999999997,olive oil (U.S. Dollars per Metric Ton),olive
1990-09-01,3383.6220000000003,olive oil (U.S. Dollars per Metric Ton),olive
1990-10-01,3501.09,olive oil (U.S. Dollars per Metric Ton),olive
1990-11-01,3535.092,olive oil (U.S. Dollars per Metric Ton),olive
1990-12-01,3468.9959999999996,olive oil (U.S. Dollars per Metric Ton),olive
1991-01-01,3480.696,olive oil (U.S. Dollars per Metric Ton),olive
1991-02-01,3538.3140000000003,olive oil (U.S. Dollars per Metric Ton),olive
1991-03-01,3295.728,olive oil (U.S. Dollars per Metric Ton),olive
1991-04-01,3149.82,olive oil (U.S. Dollars per Metric Ton),olive
1991-05-01,3107.34,olive oil (U.S. Dollars per Metric Ton),olive
1991-06-01,2965.842,olive oil (U.S. Dollars per Metric Ton),olive
1991-07-01,2966.3459999999995,olive oil (U.S. Dollars per Metric Ton),olive
1991-08-01,3030.12,olive oil (U.S. Dollars per Metric Ton),olive
1991-09-01,3102.6059999999998,olive oil (U.S. Dollars per Metric Ton),olive
1991-10-01,3100.446,olive oil (U.S. Dollars per Metric Ton),olive
1991-11-01,3199.41,olive oil (U.S. Dollars per Metric Ton),olive
1991-12-01,3281.67,olive oil (U.S. Dollars per Metric Ton),olive
1992-01-01,3261.6540000000005,olive oil (U.S. Dollars per Metric Ton),olive
1992-02-01,3198.402,olive oil (U.S. Dollars per Metric Ton),olive
1992-03-01,3104.0640000000003,olive oil (U.S. Dollars per Metric Ton),olive
1992-04-01,3161.988,olive oil (U.S. Dollars per Metric Ton),olive
1992-05-01,3259.134,olive oil (U.S. Dollars per Metric Ton),olive
1992-06-01,3335.562,olive oil (U.S. Dollars per Metric Ton),olive
1992-07-01,3454.2,olive oil (U.S. Dollars per Metric Ton),olive
1992-08-01,3490.2540000000004,olive oil (U.S. Dollars per Metric Ton),olive
1992-09-01,3342.78,olive oil (U.S. Dollars per Metric Ton),olive
1992-10-01,2986.236,olive oil (U.S. Dollars per Metric Ton),olive
1992-11-01,2747.8979999999997,olive oil (U.S. Dollars per Metric Ton),olive
1992-12-01,2793.15,olive oil (U.S. Dollars per Metric Ton),olive
1993-01-01,2757.8340000000003,olive oil (U.S. Dollars per Metric Ton),olive
1993-02-01,2587.6620000000003,olive oil (U.S. Dollars per Metric Ton),olive
1993-03-01,2628.828,olive oil (U.S. Dollars per Metric Ton),olive
1993-04-01,2783.8979999999997,olive oil (U.S. Dollars per Metric Ton),olive
1993-05-01,2787.1290000000004,olive oil (U.S. Dollars per Metric Ton),olive
1993-06-01,2721.528,olive oil (U.S. Dollars per Metric Ton),olive
1993-07-01,2694.24,olive oil (U.S. Dollars per Metric Ton),olive
1993-08-01,2685.4559999999997,olive oil (U.S. Dollars per Metric Ton),olive
1993-09-01,2743.5959999999995,olive oil (U.S. Dollars per Metric Ton),olive
1993-10-01,2706.4440000000004,olive oil (U.S. Dollars per Metric Ton),olive
1993-11-01,2665.224,olive oil (U.S. Dollars per Metric Ton),olive
1993-12-01,2681.784,olive oil (U.S. Dollars per Metric Ton),olive
1994-01-01,2686.824,olive oil (U.S. Dollars per Metric Ton),olive
1994-02-01,2661.498,olive oil (U.S. Dollars per Metric Ton),olive
1994-03-01,2683.4040000000005,olive oil (U.S. Dollars per Metric Ton),olive
1994-04-01,2668.77,olive oil (U.S. Dollars per Metric Ton),olive
1994-05-01,2705.238,olive oil (U.S. Dollars per Metric Ton),olive
1994-06-01,2744.46,olive oil (U.S. Dollars per Metric Ton),olive
1994-07-01,3553.914,olive oil (U.S. Dollars per Metric Ton),olive
1994-08-01,3548.0490000000004,olive oil (U.S. Dollars per Metric Ton),olive
1994-09-01,3596.257,olive oil (U.S. Dollars per Metric Ton),olive
1994-10-01,3694.03,olive oil (U.S. Dollars per Metric Ton),olive
1994-11-01,3656.241,olive oil (U.S. Dollars per Metric Ton),olive
1994-12-01,3587.448,olive oil (U.S. Dollars per Metric Ton),olive
1995-01-01,3622.27,olive oil (U.S. Dollars per Metric Ton),olive
1995-02-01,3772.176,olive oil (U.S. Dollars per Metric Ton),olive
1995-03-01,4161.092000000001,olive oil (U.S. Dollars per Metric Ton),olive
